Cust_ID,Cust_Type,Tax_ID,FirstName,LastName,MiddleName,BirthDate,Primary_Citizenship,CountryRes,EmployerName,EmployStatus,MaritalStatus,Occupation,OrgName,EmployeeIND,CustomerStatus,Address1,Address2,Address3,City,State,Zipcode,Country
844,Individual,92-8745060,Ferdie,Mannin,Fania,1945-06-18,US,US,"Rutherford, Ortiz and Ernser",Employed,Married,Automation Specialist IV,,Customer,Active,097 Porter Place,,,Memphis,TN,38188,US
845,Individual,37-4752630,Valma,Lacheze,Amabel,1944-01-15,US,US,Roberts-Konopelski,Employed,Married,Quality Control Specialist,,Customer,Closed,5 Karstens Circle,,,Orlando,FL,32868,US
846,Individual,55-0791413,Ronnie,Kinsey,Doris,1970-08-13,US,US,"Fay, Yost and Will",Employed,Single,Recruiter,,Customer,Active,812 Paget Crossing,,,Oklahoma City,OK,73124,US
847,Individual,66-4372938,Maia,Holme,Anthea,1931-08-01,US,US,Macejkovic and Sons,Employed,Married,Clinical Specialist,,Customer,Closed,4772 Ludington Trail,,,Tacoma,WA,98411,US
848,Individual,28-8545644,Gregorio,Beche,Ulysses,1976-06-08,US,US,,Unemployed,Single,Recruiter,,Customer,Active,0240 Fremont Drive,,,Carol Stream,IL,60158,US
849,Individual,78-6671386,Aaron,Boyde,Ronna,1988-06-28,US,US,Abbott-Becker,Employed,Single,GIS Technical Architect,,Customer,Closed,5 Montana Pass,,,Lexington,KY,40515,US
850,Individual,56-0111677,Tome,Stokoe,Carmelina,1938-06-24,US,US,Considine-Nicolas,Employed,Married,Environmental Specialist,,Customer,Closed,104 Del Sol Trail,,,Oklahoma City,OK,73129,US
851,Individual,53-1787416,Karlis,Fairham,Glendon,1937-10-21,US,US,"Willms, Kemmer and Kutch",Employed,Single,Electrical Engineer,,Customer,Closed,3058 Old Gate Parkway,,,Dallas,TX,75310,US
852,Individual,56-2969171,Atalanta,Sutherns,Gwyn,1995-04-13,US,US,"Pfannerstill, Purdy and Barrows",Employed,Married,Structural Engineer,,Customer,Active,444 Twin Pines Drive,,,Birmingham,AL,35285,US
853,Individual,24-0252248,Meryl,Sturrock,Harbert,1941-11-23,US,US,Dooley-Hamill,Employed,Married,Business Systems Development Analyst,,Customer,Closed,630 Elka Way,,,Fort Lauderdale,FL,33336,US
854,Individual,94-5711095,Jermayne,Hurran,Ulrica,2000-06-23,US,US,Lynch Inc,Employed,Single,Business Systems Development Analyst,,Customer,Closed,7123 Memorial Lane,,,Pocatello,ID,83206,US
855,Individual,71-4582539,Aubine,Scotsbrook,Wendell,1956-03-21,US,US,"Ullrich, Kreiger and Haley",Employed,Married,Help Desk Operator,,Customer,Active,53 Orin Drive,,,Springfield,IL,62711,US
856,Individual,04-3664806,Pryce,Gosker,Bari,1949-06-24,US,US,"Padberg, Frami and Ward",Employed,Married,Editor,,Customer,Closed,5 Washington Crossing,,,Alexandria,VA,22309,US
857,Individual,94-7609582,Enrique,Kerwin,Minna,1942-02-10,US,US,Stracke and Sons,Employed,Married,Recruiting Manager,,Customer,Active,2 Elmside Hill,,,Hartford,CT,06160,US
858,Individual,70-3553007,Windy,Bristoe,Willis,1968-10-12,US,US,Koelpin-Huel,Employed,Single,Analog Circuit Design manager,,Customer,Active,8 Jackson Lane,,,Canton,OH,44760,US
859,Individual,84-6969890,Emlynne,Sillis,Sumner,1947-02-04,US,US,Bartell Group,Employed,Single,Media Manager II,,Customer,Closed,574 Steensland Center,,,Wichita,KS,67205,US
860,Individual,70-9587116,Tucker,Popworth,Vasilis,1996-01-17,US,US,Bednar-Morissette,Employed,Single,Geological Engineer,,Customer,Active,4 1st Road,,,Charleston,WV,25326,US
861,Individual,76-3451518,Ravid,Foynes,Webb,1989-09-20,US,US,Luettgen-Kuhic,Employed,Widow,GIS Technical Architect,,Customer,Active,6425 Sunnyside Court,,,Las Vegas,NV,89130,US
862,Individual,60-5741288,Minna,Elsley,Concettina,1999-03-28,US,US,,Unemployed,Single,Geological Engineer,,Customer,Closed,107 Bartillon Trail,,,Raleigh,NC,27690,US
863,Individual,09-1245015,Gwenneth,Hullyer,Roi,1941-05-17,US,US,,Unemployed,Married,VP Product Management,,Customer,Closed,5671 Ridgeway Court,,,Brooklyn,NY,11236,US
864,Individual,28-2045806,Bink,Lude,Ellsworth,1971-02-09,US,US,Cremin Inc,Employed,Widow,Senior Cost Accountant,,Customer,Closed,7466 East Street,,,Washington,DC,20041,US
865,Individual,57-2219728,Gianina,Helgass,Gus,1976-02-06,US,US,Botsford Inc,Employed,Widow,Staff Accountant III,,Customer,Active,43 Emmet Drive,,,Houston,TX,77070,US
866,Individual,27-3200106,Kaitlin,Poleykett,Marj,1982-07-19,US,US,Douglas-Kassulke,Employed,Married,Pharmacist,,Customer,Closed,628 Hooker Circle,,,San Diego,CA,92176,US
867,Individual,29-4660019,Averil,Heningham,Perry,1984-04-01,US,US,,Unemployed,Widow,Accountant IV,,Customer,Active,4146 Ryan Lane,,,Richmond,VA,23237,US
868,Individual,80-4071520,Tillie,Haslam,Land,1937-06-20,US,US,Schaefer Inc,Employed,Widow,Administrative Assistant I,,Customer,Active,77266 Blaine Crossing,,,Trenton,NJ,08695,US
869,Individual,64-2849055,Berenice,MacKenney,Curtice,1968-06-19,US,US,Steuber-Gerlach,Employed,Widow,Environmental Tech,,Customer,Active,169 Summit Road,,,Glendale,CA,91210,US
870,Individual,93-9822671,Blanch,McArdle,Madelin,1957-11-28,US,US,Rohan-Cassin,Employed,Single,Registered Nurse,,Customer,Active,5 Kennedy Point,,,Toledo,OH,43635,US
871,Individual,25-9836824,Kile,Kleinfeld,Osgood,1932-12-31,US,US,"Orn, Emmerich and Brekke",Employed,Widow,VP Product Management,,Customer,Closed,44 Comanche Road,,,Fairfield,CT,06825,US
872,Individual,14-2501192,Karlis,Hundley,Francyne,1967-07-06,US,US,Gorczany and Sons,Employed,Widow,Physical Therapy Assistant,,Customer,Closed,9101 Blaine Hill,,,Columbus,GA,31914,US
873,Individual,79-4407486,Britteny,Braizier,Jerrilyn,1952-10-03,US,US,,Unemployed,Married,Quality Engineer,,Customer,Closed,49 Hoffman Parkway,,,Fairfax,VA,22036,US
874,Individual,13-2846203,Araldo,Oxtaby,Dore,1967-02-08,US,US,Effertz-Nikolaus,Employed,Widow,Geologist II,,Customer,Active,6845 Thompson Point,,,Naples,FL,34114,US
875,Individual,78-5323123,Maddie,Illston,Teddie,1977-12-08,US,US,"Sporer, King and Feil",Employed,Single,Human Resources Manager,,Customer,Closed,7176 Milwaukee Point,,,Fairfield,CT,06825,US
876,Individual,46-8882050,Levin,Toyer,Maureene,1939-05-17,US,US,"Gerlach, Wuckert and Rowe",Employed,Widow,Registered Nurse,,Customer,Closed,87 Chinook Road,,,Roanoke,VA,24034,US
877,Individual,69-9658607,Matt,Bovey,Alexine,1983-10-18,US,US,West Group,Employed,Married,Cost Accountant,,Customer,Active,2425 Karstens Plaza,,,Charlotte,NC,28272,US
878,Individual,05-4117760,Ardeen,Penrose,Wilden,1984-03-21,US,US,,Unemployed,Married,Compensation Analyst,,Customer,Active,33292 Paget Plaza,,,Columbus,OH,43226,US
879,Individual,04-2308951,Tracey,Bolding,Quinlan,1931-01-31,US,US,Kling Inc,Employed,Married,Geologist I,,Customer,Active,67 Surrey Crossing,,,Raleigh,NC,27621,US
880,Individual,86-5790474,Nicolai,Keyden,Yorgos,1993-08-24,US,US,Hilll LLC,Employed,Widow,Project Manager,,Customer,Closed,73 Westend Alley,,,Marietta,GA,30066,US
881,Individual,38-3295552,Nappy,Tarburn,Florie,1944-04-29,US,US,Shields-Nader,Employed,Married,Software Engineer I,,Customer,Closed,66776 Corben Road,,,Saint Paul,MN,55108,US
882,Individual,84-6073993,Deonne,Huske,Annabella,1950-11-30,US,US,,Unemployed,Single,Assistant Professor,,Customer,Active,34 Burrows Road,,,Fort Worth,TX,76121,US
883,Individual,05-9487439,Lucias,Broose,Rhiamon,1947-12-21,US,US,"Hamill, Price and Zboncak",Employed,Single,Business Systems Development Analyst,,Customer,Active,7 Stuart Terrace,,,Florence,SC,29505,US
884,Individual,97-3548951,Berkie,Readie,Ashlen,1966-05-29,US,US,"Champlin, Rice and Kessler",Employed,Widow,Automation Specialist I,,Customer,Closed,66140 Pierstorff Drive,,,Indianapolis,IN,46278,US
885,Individual,62-2852658,Kip,Gymlett,Ariel,1968-01-27,US,US,"Nicolas, Metz and Leannon",Employed,Single,Quality Engineer,,Customer,Closed,1271 Barby Trail,,,New York City,NY,10105,US
886,Individual,36-6251521,Mabelle,Wyndham,Val,1969-12-29,US,US,,Unemployed,Widow,Junior Executive,,Customer,Closed,6 Kedzie Road,,,Wilmington,DE,19886,US
887,Individual,01-6039056,Joelie,Raffin,Marianne,1946-03-26,US,US,,Unemployed,Single,Quality Engineer,,Customer,Closed,06 Johnson Plaza,,,Saint Louis,MO,63126,US
888,Individual,66-9395948,Fanny,D'Arrigo,Samuele,1987-11-11,US,US,"Schowalter, Jenkins and Gaylord",Employed,Married,Registered Nurse,,Customer,Closed,86851 Heffernan Lane,,,Memphis,TN,38104,US
889,Individual,68-5867915,Cyndy,Braddick,Huberto,1953-06-02,US,US,,Unemployed,Widow,Research Associate,,Customer,Closed,64454 Moulton Circle,,,Houston,TX,77070,US
890,Individual,83-3985656,Devon,Scneider,Kiley,1962-03-12,US,US,"Gleichner, Lind and Quigley",Employed,Married,VP Product Management,,Customer,Active,5950 Mallory Drive,,,Orange,CA,92862,US
891,Individual,97-2358818,Ernest,Durrant,Audrye,1969-10-09,US,US,Carter LLC,Employed,Widow,Business Systems Development Analyst,,Customer,Active,70650 Crowley Street,,,Lake Worth,FL,33467,US
892,Individual,39-6803929,Tiphany,Patek,Cassius,1935-10-15,US,US,,Unemployed,Married,Media Manager I,,Customer,Active,97474 Colorado Lane,,,Columbia,MO,65211,US
893,Individual,33-3395956,Ahmed,Martineau,Heloise,1952-04-28,US,US,,Unemployed,Married,Accounting Assistant I,,Customer,Active,4271 Nelson Court,,,Oklahoma City,OK,73167,US
894,Individual,07-9062053,Neal,Guiet,Simone,1938-09-14,US,US,"Keebler, Stoltenberg and Roberts",Employed,Widow,Teacher,,Customer,Active,040 4th Parkway,,,Pompano Beach,FL,33075,US
895,Individual,70-3355835,Petronille,Whapples,Julius,1962-09-12,US,US,"Dach, Wuckert and Sauer",Employed,Widow,Associate Professor,,Customer,Active,5 Maple Trail,,,Springfield,MA,01152,US
896,Individual,30-8728277,Bobbe,Zarfai,Alta,1976-03-28,US,US,"Kuvalis, Muller and Rowe",Employed,Single,Database Administrator III,,Customer,Closed,1 Upham Terrace,,,Miami,FL,33245,US
897,Individual,25-4722805,Louis,Lile,Mary,1937-04-24,US,US,Monahan Group,Employed,Single,Systems Administrator I,,Customer,Closed,8 Hintze Junction,,,San Francisco,CA,94121,US
898,Individual,31-2575847,Cora,Hazleton,Ram,1990-04-30,US,US,Mosciski and Sons,Employed,Married,Environmental Specialist,,Customer,Active,67 Gina Junction,,,Huntsville,AL,35810,US
899,Individual,33-6593719,Colver,Labern,Liesa,1974-12-03,US,US,,Unemployed,Single,Automation Specialist I,,Customer,Active,8 Prairieview Lane,,,Columbus,OH,43268,US
900,Individual,55-2813850,Lyndel,Loughton,Margareta,1969-02-15,US,US,,Unemployed,Married,Geologist IV,,Customer,Active,111 Oak Junction,,,Saint Louis,MO,63196,US
901,Individual,25-3677784,Wyatt,Macauley,Franklyn,1953-10-09,US,US,,Unemployed,Widow,Quality Control Specialist,,Customer,Active,81788 Jackson Alley,,,Grand Forks,ND,58207,US
902,Individual,51-7240245,Susana,Heine,Tessa,1978-01-03,US,US,"Boehm, Goldner and Koch",Employed,Single,Health Coach IV,,Customer,Closed,772 Swallow Court,,,Erie,PA,16505,US
903,Individual,23-4863760,Gregoor,Golley,Dimitri,1993-09-20,US,US,Sanford Inc,Employed,Widow,Developer I,,Customer,Closed,35 Namekagon Trail,,,Oakland,CA,94622,US
904,Individual,79-0781114,Madeleine,Broadberry,Flor,1940-05-01,US,US,Mann Inc,Employed,Single,Associate Professor,,Customer,Active,8741 Scofield Center,,,Orlando,FL,32819,US
905,Individual,96-4082659,Issi,Borrett,Gordy,1959-02-01,US,US,,Unemployed,Married,Account Executive,,Employee,Closed,674 Bultman Park,,,Fort Worth,TX,76110,US
906,Individual,66-5796811,Starr,Haythorne,Erny,1933-07-10,US,US,Wolf LLC,Employed,Widow,Research Assistant I,,Customer,Closed,000 Onsgard Crossing,,,Duluth,MN,55805,US
907,Individual,36-5727979,Leigh,Sauniere,Chick,1944-10-23,US,US,,Unemployed,Widow,Librarian,,Customer,Closed,4574 Stuart Point,,,Birmingham,AL,35295,US
908,Individual,51-7817628,Phaedra,Alesio,Edmon,1950-09-06,US,US,"Ortiz, Lind and Fay",Employed,Widow,Paralegal,,Customer,Active,6962 Maple Way,,,Omaha,NE,68134,US
909,Individual,62-9736173,Gregorius,Tousey,Carey,1944-08-29,US,US,,Unemployed,Married,Nurse,,Customer,Closed,0174 Sloan Park,,,Phoenix,AZ,85005,US
910,Individual,26-1071420,Murray,Hinrich,Mose,1975-11-12,US,US,"Wyman, Nitzsche and Towne",Employed,Widow,Dental Hygienist,,Customer,Active,42458 Bunker Hill Lane,,,Morgantown,WV,26505,US
911,Individual,24-6415791,Dagmar,Mustchin,Liv,1985-12-20,US,US,"McGlynn, Pagac and Emmerich",Employed,Single,Community Outreach Specialist,,Customer,Active,2 Welch Avenue,,,Nashville,TN,37250,US
912,Individual,76-4258186,Mano,Nore,Donnajean,1983-03-12,US,US,Klocko-Leuschke,Employed,Married,Structural Analysis Engineer,,Customer,Closed,5 Granby Lane,,,Raleigh,NC,27690,US
913,Individual,05-8548891,Kath,Proudlock,Nap,1959-08-02,US,US,,Unemployed,Single,Sales Associate,,Customer,Active,20 Oxford Way,,,San Francisco,CA,94154,US
914,Individual,67-0213408,Sande,Methingam,Georgiana,1978-02-14,US,US,Hermiston-Nienow,Employed,Widow,Sales Associate,,Customer,Closed,730 Scofield Junction,,,Nashville,TN,37210,US
915,Individual,02-0693387,Bathsheba,Gitsham,Chip,1953-11-14,US,US,Koss-Simonis,Employed,Single,Chief Design Engineer,,Customer,Closed,31395 Bashford Plaza,,,Cincinnati,OH,45271,US
916,Individual,62-8340494,Cissiee,Playfoot,Khalil,1991-12-29,US,US,,Unemployed,Widow,Geological Engineer,,Customer,Closed,446 Cardinal Court,,,Lansing,MI,48919,US
917,Individual,63-0310121,Alasteir,Catley,Ivory,1983-04-26,US,US,,Unemployed,Married,Environmental Specialist,,Customer,Active,886 Summer Ridge Park,,,Reno,NV,89510,US
918,Individual,98-0180864,Magdalene,MacSween,Trixi,1945-10-19,US,US,"Ratke, Reinger and Hermiston",Employed,Widow,Professor,,Customer,Active,0 Sunfield Court,,,Portland,OR,97216,US
919,Individual,10-6452603,Nerta,Escofier,Chrissy,1986-08-10,US,US,Hermann and Sons,Employed,Married,Chief Design Engineer,,Customer,Closed,6 Claremont Drive,,,Kansas City,MO,64114,US
920,Individual,88-2068279,Tamera,Massingberd,Terri,1931-07-31,US,US,Johnston-Botsford,Employed,Single,Financial Analyst,,Customer,Active,1 Di Loreto Lane,,,Miami,FL,33134,US
921,Individual,42-5106551,Rolland,Grellier,Benita,1995-05-27,US,US,Willms-Stokes,Employed,Widow,Financial Analyst,,Customer,Closed,52482 Park Meadow Pass,,,Roanoke,VA,24024,US
922,Individual,85-2427287,Tonia,Crabtree,Duke,1989-01-16,US,US,Orn-Wiza,Employed,Single,Help Desk Operator,,Customer,Closed,9527 Nobel Lane,,,Baltimore,MD,21229,US
923,Individual,33-6047415,Kendricks,Metterick,Sal,1982-09-22,US,US,,Unemployed,Widow,Actuary,,Customer,Closed,1 Summit Parkway,,,Pueblo,CO,81010,US
924,Individual,94-0650920,Ludovika,Dawson,Caryn,1956-07-11,US,US,Hilpert-Robel,Employed,Widow,Automation Specialist II,,Customer,Active,7 Toban Plaza,,,Long Beach,CA,90847,US
925,Individual,86-6838236,Gary,Laurenzi,Phaedra,1934-03-22,US,US,,Unemployed,Single,Geological Engineer,,Customer,Active,1719 Superior Lane,,,Stockton,CA,95210,US
926,Individual,73-9532074,Maggee,Angrick,Chrysa,1963-04-05,US,US,Kuphal Group,Employed,Widow,Teacher,,Customer,Closed,5210 Susan Plaza,,,Zephyrhills,FL,33543,US
927,Individual,65-8433721,Godart,Hughs,Toby,1979-09-18,US,US,,Unemployed,Single,Senior Quality Engineer,,Customer,Closed,5 Mesta Avenue,,,Des Moines,IA,50335,US
928,Individual,12-6172720,Lenard,Gigg,Miguelita,1960-06-16,US,US,,Unemployed,Single,Software Engineer IV,,Customer,Active,16 Manley Drive,,,Little Rock,AR,72209,US
929,Individual,62-1966117,Norean,McGirr,Denyse,1932-07-01,US,US,"Langworth, Torp and Mueller",Employed,Married,Sales Representative,,Customer,Active,089 Bowman Point,,,Maple Plain,MN,55579,US
930,Individual,95-5856271,Jarrid,Mathews,Batsheva,1976-02-16,US,US,Quigley Group,Employed,Married,Research Nurse,,Customer,Closed,04 Erie Alley,,,Oakland,CA,94616,US
931,Individual,78-3758344,Caz,Skittle,Lulita,1980-02-09,US,US,,Unemployed,Widow,Nurse,,Customer,Closed,839 Express Way,,,Seattle,WA,98104,US
932,Individual,06-5935328,Deeanne,Euels,Brook,1980-02-20,US,US,Vandervort LLC,Employed,Married,Financial Advisor,,Customer,Closed,9741 Starling Place,,,New Haven,CT,06520,US
933,Individual,93-0887867,Madeline,Verdey,Dun,1972-11-27,US,US,Johnston-Volkman,Employed,Single,Dental Hygienist,,Employee,Closed,8 Wayridge Park,,,Longview,TX,75605,US
934,Individual,07-5111648,Tobye,Hairesnape,Roanne,1996-09-02,US,US,,Unemployed,Married,Nuclear Power Engineer,,Customer,Closed,83901 Main Plaza,,,Daytona Beach,FL,32128,US
935,Individual,06-0835688,Jobie,Give,Lorene,1970-11-20,US,US,Murazik LLC,Employed,Single,Help Desk Technician,,Customer,Closed,24389 Brentwood Alley,,,Indianapolis,IN,46216,US
936,Individual,71-2916064,Jecho,Stubbings,Suzie,1970-10-04,US,US,"Balistreri, Bernhard and Homenick",Employed,Single,Nurse,,Customer,Closed,1 Esker Park,,,Columbia,SC,29220,US
937,Individual,33-9548413,Randa,Hassan,Chico,1939-09-22,US,US,Stokes Group,Employed,Married,Cost Accountant,,Customer,Closed,29880 Glacier Hill Crossing,,,Mount Vernon,NY,10557,US
938,Individual,65-5199483,Harbert,Theseira,Robin,1971-07-28,US,US,"Langosh, Fay and Doyle",Employed,Single,Editor,,Customer,Closed,74 Hazelcrest Road,,,El Paso,TX,88569,US
939,Individual,74-4255520,Lucine,Roach,Alexa,1984-09-22,US,US,Hoppe Group,Employed,Single,Associate Professor,,Customer,Closed,3717 Texas Trail,,,Las Cruces,NM,88006,US
940,Individual,74-3732582,Humfried,Phettiplace,Bjorn,1960-12-31,US,US,Davis-Fritsch,Employed,Married,Analog Circuit Design manager,,Customer,Closed,2 Tony Hill,,,Washington,DC,20470,US
941,Individual,86-6746456,Any,Clewer,Bobinette,1940-11-15,US,US,Schoen-Fritsch,Employed,Single,Desktop Support Technician,,Customer,Active,61203 Sutteridge Pass,,,Colorado Springs,CO,80995,US
942,Individual,87-7588087,Kort,Lethby,Yulma,1983-07-27,US,US,"Rodriguez, Bogisich and Yundt",Employed,Married,Media Manager IV,,Customer,Active,60318 Montana Way,,,Clearwater,FL,34615,US
943,Individual,32-6962763,Celestina,Fairbourn,Niko,1964-08-06,US,US,Schneider Inc,Employed,Single,Programmer III,,Customer,Closed,62 Carberry Crossing,,,Miami,FL,33283,US
944,Individual,59-0374534,Quintina,Mengue,Nikolaos,1955-05-24,US,US,,Unemployed,Married,Teacher,,Customer,Active,1813 Grim Alley,,,Birmingham,AL,35225,US
945,Individual,28-5340285,Merl,Doherty,Hazel,1947-10-16,US,US,Koch-Kerluke,Employed,Single,Technical Writer,,Employee,Active,008 Melby Place,,,Portland,ME,04109,US
946,Individual,38-9171668,Emmie,Grenfell,Russ,1996-11-06,US,US,"Sanford, Ferry and Langworth",Employed,Single,Associate Professor,,Customer,Active,148 Northport Circle,,,Moreno Valley,CA,92555,US
947,Individual,89-6966262,Fidelity,Langwade,Gerrard,1990-08-12,US,US,Ankunding-McCullough,Employed,Married,Recruiting Manager,,Customer,Closed,3 Sugar Park,,,Providence,RI,02905,US
948,Individual,76-0568039,Bryn,Gudgeon,Lurette,1979-02-15,US,US,,Unemployed,Widow,Desktop Support Technician,,Customer,Closed,6 Kennedy Pass,,,Winston Salem,NC,27150,US
949,Individual,11-0713762,Coop,Acutt,Arlen,1940-09-21,US,US,,Unemployed,Single,Chemical Engineer,,Customer,Active,76452 Old Gate Terrace,,,Indianapolis,IN,46247,US
950,Individual,77-0832583,Wade,Beauman,Adi,1990-08-06,US,US,"Halvorson, Graham and Roob",Employed,Single,Project Manager,,Customer,Closed,4 Bartelt Lane,,,Salt Lake City,UT,84125,US
951,Individual,87-4466483,Jase,Havill,Liam,1986-10-21,US,US,Fahey Group,Employed,Single,Sales Representative,,Customer,Closed,8780 Gateway Trail,,,Buffalo,NY,14205,US
952,Individual,21-4988301,Meagan,Tremontana,Hamlin,1930-02-15,US,US,"Jones, Swaniawski and Wisozk",Employed,Single,Data Coordiator,,Customer,Closed,8325 Park Meadow Way,,,Las Cruces,NM,88006,US
953,Individual,56-1443961,Davida,Ridger,Allard,1998-08-15,US,US,,Unemployed,Widow,Actuary,,Customer,Active,622 5th Point,,,Columbia,SC,29240,US
954,Individual,43-4400269,Margalo,Daouze,Granthem,1960-01-12,US,US,Hauck Group,Employed,Widow,Cost Accountant,,Customer,Closed,75 Clove Drive,,,Houston,TX,77206,US
955,Individual,87-1224581,Deina,Esilmon,Ulrika,1962-03-07,US,US,"Thompson, Schmeler and Mayer",Employed,Married,Programmer IV,,Employee,Active,00 Pine View Drive,,,Johnson City,TN,37605,US
956,Individual,00-8187619,Michelina,Treleven,Liuka,1974-06-19,US,US,Watsica-McKenzie,Employed,Married,Speech Pathologist,,Customer,Closed,14 Old Shore Trail,,,Birmingham,AL,35263,US
957,Individual,83-7855469,Randi,Ferie,Thea,1998-10-04,US,US,,Unemployed,Widow,Cost Accountant,,Customer,Closed,59 Barnett Road,,,Muncie,IN,47306,US
958,Individual,06-3030675,Dukey,Yearron,Kurtis,1944-08-17,US,US,Blick LLC,Employed,Married,Analyst Programmer,,Customer,Closed,588 Fuller Lane,,,Manchester,NH,03105,US
959,Individual,61-7402306,Livy,Scoggin,Piotr,1952-09-18,US,US,Sporer-Bartoletti,Employed,Married,Project Manager,,Customer,Closed,19 Ridgeview Court,,,Loretto,MN,55598,US
960,Individual,53-0627469,Verney,Guttridge,Nessie,1996-02-24,US,US,"Feeney, Ortiz and Corwin",Employed,Widow,Senior Cost Accountant,,Customer,Closed,52446 Shelley Avenue,,,Saginaw,MI,48604,US
961,Individual,33-4599508,Alphonso,Sikorski,Monroe,1970-08-07,US,US,Zboncak LLC,Employed,Married,Marketing Assistant,,Customer,Closed,59 Blaine Drive,,,Dallas,TX,75387,US
962,Individual,42-9079628,Willdon,Hintze,Caty,1992-05-04,US,US,Carter-Larkin,Employed,Widow,Software Consultant,,Customer,Active,56869 Coolidge Court,,,Dallas,TX,75205,US
963,Individual,25-2054930,Alvera,Rollo,Roselia,1972-10-27,US,US,Lemke Group,Employed,Widow,Sales Representative,,Customer,Active,4784 Sommers Parkway,,,Sacramento,CA,95828,US
964,Individual,90-4547635,Vinita,Gouldthorp,Shirl,1942-10-24,US,US,,Unemployed,Widow,Assistant Manager,,Customer,Active,08 Macpherson Junction,,,Cheyenne,WY,82007,US
965,Individual,40-9036221,Gayelord,Toby,Gardy,1975-10-27,US,US,Marquardt LLC,Employed,Married,Director of Sales,,Customer,Active,82407 Fallview Place,,,Portland,ME,04109,US
966,Individual,88-0566994,Pearle,Mellish,Nathan,1970-02-11,US,US,Hermann LLC,Employed,Widow,Human Resources Manager,,Customer,Closed,4 Maryland Park,,,Philadelphia,PA,19120,US
967,Individual,40-9800724,Chryste,Goss,Tiler,1988-05-18,US,US,,Unemployed,Single,Accounting Assistant I,,Customer,Closed,75665 Oneill Park,,,Rockford,IL,61105,US
968,Individual,86-6741517,Wally,Yateman,Shana,1977-01-28,US,US,,Unemployed,Married,Assistant Media Planner,,Customer,Active,884 Delladonna Way,,,Seattle,WA,98140,US
969,Individual,74-7717488,Rhody,Pelman,Crosby,1964-01-16,US,US,Corwin and Sons,Employed,Widow,Structural Engineer,,Customer,Closed,65373 4th Parkway,,,Nashville,TN,37235,US
970,Individual,32-3089818,Gaylor,Jados,Bernhard,1969-06-30,US,US,Connelly-Haley,Employed,Single,Sales Representative,,Customer,Active,84 Morning Parkway,,,Worcester,MA,01654,US
971,Individual,63-6898980,Elizabet,Colt,Anita,1966-09-12,US,US,"Jerde, Feest and Pfannerstill",Employed,Widow,Geological Engineer,,Customer,Active,92158 Fair Oaks Pass,,,Denver,CO,80209,US
972,Individual,46-2077699,Fayth,Mitchard,Terence,1977-03-08,US,US,"Franecki, Stehr and Bergstrom",Employed,Married,Office Assistant I,,Customer,Closed,3715 Anhalt Plaza,,,Boise,ID,83716,US
973,Individual,61-3803664,Brody,Mation,Tiler,1956-04-24,US,US,,Unemployed,Married,Editor,,Customer,Closed,041 Melrose Park,,,Farmington,MI,48335,US
974,Individual,60-3758378,Doris,Haugg,Quintin,1938-07-15,US,US,,Unemployed,Single,Internal Auditor,,Customer,Closed,7 Colorado Plaza,,,San Jose,CA,95155,US
975,Individual,83-1283979,Doloritas,Fante,Ester,1952-03-27,US,US,Douglas-Crist,Employed,Single,Structural Engineer,,Customer,Active,96857 Almo Point,,,Raleigh,NC,27605,US
976,Individual,45-0853156,Ly,Dysert,Olia,1967-02-14,US,US,Pfeffer-Steuber,Employed,Widow,Developer IV,,Customer,Closed,4840 Havey Park,,,Anchorage,AK,99507,US
977,Individual,87-6409150,Bill,Fante,Dennet,1936-03-31,US,US,,Unemployed,Single,Junior Executive,,Customer,Closed,90 Eagan Pass,,,San Francisco,CA,94137,US
978,Individual,42-9922038,Zenia,Limbert,Marijo,1937-03-26,US,US,Prohaska LLC,Employed,Widow,Administrative Assistant I,,Customer,Active,112 Sommers Drive,,,Huntsville,TX,77343,US
979,Individual,36-7830134,Wolfie,Neilan,Conrado,1941-05-24,US,US,Hoppe-Lemke,Employed,Married,Research Nurse,,Customer,Closed,287 Northport Alley,,,Sioux City,IA,51110,US
980,Individual,48-1429715,Kris,Dreelan,Charyl,1982-09-13,US,US,Legros and Sons,Employed,Single,Professor,,Customer,Active,63649 Leroy Pass,,,Orange,CA,92867,US
981,Individual,12-7461030,Cheryl,Rohloff,Nady,1952-09-18,US,US,Windler-Boyer,Employed,Widow,Electrical Engineer,,Customer,Closed,051 Debs Road,,,Anaheim,CA,92825,US
982,Individual,75-5890787,Ashleigh,Lynas,Lara,1981-12-28,US,US,"Dicki, Morissette and Lindgren",Employed,Married,Information Systems Manager,,Customer,Closed,1 Leroy Avenue,,,Melbourne,FL,32941,US
983,Individual,40-1623493,Lianne,Mahody,Anabella,1970-01-25,US,US,"Gaylord, Ortiz and Nitzsche",Employed,Single,Mechanical Systems Engineer,,Customer,Closed,82 School Terrace,,,Florence,SC,29505,US
984,Individual,11-2186175,Cordie,Baglow,Brock,1970-02-26,US,US,Lebsack-Hartmann,Employed,Single,Assistant Manager,,Customer,Closed,024 Riverside Alley,,,Washington,DC,20022,US
985,Individual,53-8840296,Wenona,Yardley,Clarie,1940-11-18,US,US,Dickinson-Baumbach,Employed,Widow,Chief Design Engineer,,Customer,Closed,8844 Novick Plaza,,,Houston,TX,77240,US
